Temperature,Concentration,ConcentrationRatio,Time,STY,E_factor
89.963209507789,480.2857225639665,3.9279757672456204,1.397987726295555,4217.598124640945,1.140533085740574
72.48149123539493,162.39780813448107,1.2323344486727978,1.7992642186624028,301.7055344130498,3.424868683419991
108.0892009394567,383.2290311184182,1.0823379771832098,1.9548647782429915,1841.0742494112542,0.5071664041027486
126.59541126403374,184.93564427131048,1.7272998688284025,0.7751067647801507,1974.5469738782865,1.0422861863823119
84.33937943676301,309.9025726528952,2.727780074568463,0.9368437102970628,2663.405835809417,1.6284941074289179
108.94823157779035,155.79754426081672,2.1685785941408726,1.0495427649405376,1174.177288953917,1.3743785786802303
96.48559873736288,414.07038455720544,1.798695128633439,1.2713516576204174,3205.925280400171,0.7479978227963738
107.39316550896339,118.58016508799909,3.4301794076057535,0.7557861855309373,1166.9132799451359,2.2478001006325767
65.20412743882235,479.5542149013333,4.862528132298237,1.7125960221746916,3231.8985842343345,1.6216634127416443
84.36910153386965,139.06884560255355,3.7369321060486276,1.1602287406094018,849.7807445660183,2.591475270434264
69.76305878758231,298.0707640445081,1.1375540844608736,1.8639806031181732,731.3467799460452,2.1459167014582596
80.70239852800135,365.0089137415928,2.246844304357644,1.2801020317667162,2422.9267161261378,1.2495155142739303
103.73682234746238,173.94178221021082,4.878338511058234,1.6626992350416718,1269.506409810814,1.499057406774349
135.15991532513513,457.93094017105955,3.3915999152443406,1.8828113525346752,3022.039521325869,0.930985600671906
67.07940016415355,178.3931449676581,1.1809091556421523,0.9879954961448965,323.2482186989723,7.139302601726807
65.51721955270756,462.03765021149576,4.981516670615342,1.2740639726200358,3884.2914082084394,1.8723453257546798
84.45739960376953,469.3182915618653,3.9279757672456204,1.397987726295555,4035.258933765203,1.1861595527092677
108.94823157779035,112.31214059677848,2.1685785941408726,1.0775034520302895,700.0743965408166,1.7962524037899859
126.27565863620067,199.8417333608493,1.077729649714305,0.7043631800207826,1675.2444145949855,1.3936363149640816
84.33937943676301,309.9025726528952,2.774298848100322,0.9368437102970628,2690.360686882099,1.6265290241712949
70.24254912909636,291.5862700176636,1.1524496220398852,1.2934247083168793,806.5333742130789,3.0392042997115007
89.963209507789,185.13550144950784,3.9279757672456204,1.5589766425327527,1241.3354621597182,1.5138541209653278
102.64513641935162,414.07038455720544,1.4995569314333128,1.7300196419187164,2513.785365082861,0.5169442127351438
77.64489941053978,309.93194902479297,3.081161723511741,0.9258177856857206,2535.9449922522185,1.9924502140586189
80.70239852800135,365.0089137415928,2.246844304357644,1.2765000804697268,2426.5984303640425,1.2524491870977723
65.20412743882235,497.52543127206434,4.862528132298237,1.7125960221746916,3377.608239461299,1.602576020123086
108.40895340017568,368.3230637622532,1.7323238526861742,1.948939752602406,2176.775109178929,0.469344368772533
111.92345276402978,118.58016508799909,3.3836606340738844,0.7193899420526244,1277.558354245963,2.0910518316843123
96.00617052581484,420.5548689374514,1.7838373460185797,1.841887221270507,2489.16493194514,0.5725396028965984
126.59541126403374,479.4479371210173,1.7272998688284025,0.7751067647801507,6953.178176170111,0.5036647626722898
102.87404817966335,414.07038455720544,1.4995569314333128,1.7300196419187164,2518.4449968567346,0.5141382788165112
108.0865454130548,430.67396410621103,1.1278653085010502,1.9489927309107795,2189.495063606474,0.44811048491685224
126.59541126403374,479.4479371210173,1.7272998688284025,0.7705219082010153,6986.2647591207015,0.5054479459528652
108.9447608686442,154.6154650650046,1.8543504909678974,0.7751067647801507,1191.4796938338557,1.920094574828009
124.52590100433736,463.0403490780689,4.952340693362857,1.232225899114679,4682.088534779653,1.4592546426582997
89.963209507789,474.90643430331704,1.719348210928942,1.8574083491042543,2695.9051486823723,0.599823694181294
84.33593592633561,468.64232340609084,3.9583132208698264,1.399500861942275,4027.5113148872574,1.1955909568400283
134.92323311476235,457.93094017105955,3.3915999152443406,1.8828113525346752,3022.2931138434346,0.930823548876832
108.41160892657759,383.37720013114705,1.6870337307645158,1.954811799934618,2257.75650835435,0.45335399531789133
80.70239852800135,365.0089137415928,2.246844304357644,1.281085032216813,2421.9264600369534,1.2487178931088065
84.45739960376953,469.3182915618653,3.9279757672456204,1.386294174812361,4064.969018033524,1.1884866445870732
126.5988818670159,186.1177234671561,2.173907311266875,1.0495427649405376,1853.4933298842839,0.799148834297057
